日期,代码,名称,开盘,收盘,最高,最低,成交量,成交额,上涨家数,下跌家数
2004-01-30,000075,医药等权,990.35,1086.8,1094.27,989.1,78929.0,6542624256.0,0,0
2004-02-27,000075,医药等权,1110.41,1155.87,1219.41,1110.41,152504.0,12990386176.0,0,0
2004-03-31,000075,医药等权,1171.53,1208.33,1208.33,1116.4,114602.0,10244965376.0,0,0
2004-04-30,000075,医药等权,1213.49,1113.62,1244.06,1108.26,104240.0,10304446464.0,0,0
2004-05-31,000075,医药等权,1094.7,1084.96,1118.88,1063.57,29841.0,2666142720.0,0,0
2004-06-30,000075,医药等权,1100.38,956.01,1100.38,956.01,57049.0,4362461184.0,0,0
2004-07-30,000075,医药等权,985.01,953.25,995.36,939.88,61029.0,4453655552.0,0,0
2004-08-31,000075,医药等权,944.31,890.2,956.37,872.87,43551.0,2918382336.0,0,0
2004-09-30,000075,医药等权,875.21,949.37,1004.32,848.66,125851.0,8475226112.0,0,0
2004-10-29,000075,医药等权,975.17,918.52,979.36,902.29,83213.0,5775026176.0,0,0
2004-11-30,000075,医药等权,903.12,942.02,967.72,902.9,118711.0,7331734016.0,0,0
2004-12-31,000075,医药等权,934.88,868.08,947.04,868.08,66001.0,3747965440.0,0,0
2005-01-31,000075,医药等权,867.05,799.25,869.11,797.64,70484.0,4089290496.0,0,0
2005-02-28,000075,医药等权,795.94,861.57,876.74,783.57,67601.0,3872726016.0,0,0
2005-03-31,000075,医药等权,860.09,766.38,881.64,754.98,103639.0,6696056320.0,0,0
2005-04-29,000075,医药等权,766.53,756.87,830.65,737.62,129881.0,7261020672.0,0,0
2005-05-31,000075,医药等权,757.36,699.92,757.36,686.78,69415.0,3630561280.0,0,0
2005-06-30,000075,医药等权,698.44,700.23,752.88,660.49,120430.0,5780610048.0,0,0
2005-07-29,000075,医药等权,698.19,660.22,698.19,615.84,64887.0,3005494528.0,0,0
2005-08-31,000075,医药等权,659.98,747.88,755.6,658.35,184359.0,9047147520.0,0,0
2005-09-30,000075,医药等权,749.26,779.23,823.26,749.26,163931.0,9260270592.0,0,0
2005-10-31,000075,医药等权,777.89,745.02,816.72,739.44,112292.0,6205341696.0,0,0
