日期,代码,名称,开盘,收盘,最高,最低,成交量,成交额,上涨家数,下跌家数
2009-11-30,399368,国证军工,4218.55,4586.01,4804.88,4183.36,595669.0,86000222208.0,0,0
2009-12-31,399368,国证军工,4590.24,4645.06,4836.59,4329.73,452418.0,67641053184.0,0,0
2010-01-29,399368,国证军工,4669.88,4543.09,5141.01,4433.53,501451.0,80038256640.0,0,0
2010-02-26,399368,国证军工,4535.53,4916.16,4946.89,4236.14,219539.0,33900830720.0,0,0
2010-03-31,399368,国证军工,4915.6,4855.72,5058.36,4587.19,414477.0,64561045504.0,0,0
2010-04-30,399368,国证军工,4857.8,4530.69,5175.35,4442.99,559655.0,87511490560.0,0,0
2010-05-31,399368,国证军工,4442.33,4230.76,4719.96,3853.82,427865.0,63072366592.0,0,0
2010-06-30,399368,国证军工,4196.86,3799.72,4503.25,3793.14,320119.0,46336962560.0,0,0
2010-07-30,399368,国证军工,3799.08,4610.5,4628.26,3549.36,480807.0,63212818432.0,0,0
2010-08-31,399368,国证军工,4614.74,5072.85,5083.18,4491.18,724513.0,106136158208.0,0,0
2010-09-30,399368,国证军工,5073.93,5543.33,5627.77,4896.14,645958.0,105744760832.0,0,0
2010-10-29,399368,国证军工,5595.09,6192.48,6239.08,5338.27,678817.0,118998491136.0,0,0
2010-11-30,399368,国证军工,6278.48,5680.2,6935.56,5500.66,1030117.0,195568156672.0,0,0
2010-12-31,399368,国证军工,5660.39,5317.94,6010.36,5090.56,509331.0,89707937792.0,0,0
2011-01-31,399368,国证军工,5371.89,5290.25,5606.45,4679.45,425858.0,69513994240.0,0,0
2011-02-28,399368,国证军工,5310.63,5793.53,5795.94,5163.96,424437.0,73153282048.0,0,0
2011-03-31,399368,国证军工,5795.37,5550.99,5886.55,5525.89,685649.0,119489527808.0,0,0
2011-04-29,399368,国证军工,5552.77,5097.5,5695.3,4989.43,410793.0,68342808576.0,0,0
2011-05-31,399368,国证军工,5120.9,4669.13,5208.39,4553.9,269399.0,40582553600.0,0,0
2011-06-30,399368,国证军工,4660.04,5268.8,5268.8,4616.31,394931.0,58791759872.0,0,0
2011-07-29,399368,国证军工,5265.67,5272.48,5578.86,5206.54,620519.0,100506656768.0,0,0
2011-08-31,399368,国证军工,5270.69,4869.89,5290.0,4677.56,435480.0,63462686720.0,0,0
2011-09-30,399368,国证军工,4874.36,4203.11,4910.04,4170.93,310066.0,43677020160.0,0,0
2011-10-31,399368,国证军工,4210.22,4239.38,4305.65,3771.62,254528.0,32551385088.0,0,0
2011-11-30,399368,国证军工,4218.76,4119.03,4510.13,4062.4,489977.0,61497466880.0,0,0
2011-12-30,399368,国证军工,4246.36,3446.15,4285.28,3283.21,307918.0,34617274368.0,0,0
2012-01-31,399368,国证军工,3484.01,3480.92,3560.95,3113.38,242839.0,24514580480.0,0,0
2012-02-29,399368,国证军工,3471.48,3872.03,4020.9,3416.81,547306.0,59857555456.0,0,0
2012-03-30,399368,国证军工,3855.1,3563.0,4210.7,3496.23,651868.0,75089043456.0,0,0
2012-04-27,399368,国证军工,3560.64,3852.67,4062.33,3552.07,459117.0,50199220224.0,0,0
2012-05-31,399368,国证军工,3890.97,3763.02,4047.52,3597.07,482622.0,53533880320.0,0,0
2012-06-29,399368,国证军工,3764.18,3396.37,3787.45,3343.85,309837.0,33117530112.0,0,0
2012-07-31,399368,国证军工,3410.67,3027.1,3427.2,3021.57,430710.0,39049023488.0,0,0
2012-08-31,399368,国证军工,3021.78,3050.89,3223.29,2998.94,460399.0,40129105920.0,0,0
2012-09-28,399368,国证军工,3049.19,3129.51,3584.04,3010.02,850856.0,71699439616.0,0,0
2012-10-31,399368,国证军工,3141.45,3013.6,3239.93,2997.77,381127.0,30241783808.0,0,0
2012-11-30,399368,国证军工,3017.63,2688.08,3085.48,2648.35,379809.0,30813607936.0,0,0
2012-12-31,399368,国证军工,2685.56,3189.16,3204.66,2600.15,744065.0,56578265088.0,0,0
2013-01-31,399368,国证军工,3207.13,3716.67,3801.51,3127.32,1594135.0,168555069440.0,0,0
2013-02-28,399368,国证军工,3710.31,3904.64,3906.13,3647.4,807518.0,89295486976.0,0,0
2013-03-29,399368,国证军工,3903.35,3616.18,3982.72,3536.35,881296.0,97687896064.0,0,0
2013-04-26,399368,国证军工,3615.17,3400.49,3698.0,3393.91,560112.0,61104644096.0,0,0
2013-05-31,399368,国证军工,3396.49,3975.89,4059.18,3345.61,1050445.0,127713484800.0,0,0
2013-06-28,399368,国证军工,3972.51,3300.9,4036.47,3105.77,657283.0,81089290240.0,0,0
2013-07-31,399368,国证军工,3298.65,3457.88,3673.74,3281.04,826805.0,95564210176.0,0,0
2013-08-30,399368,国证军工,3466.79,3700.02,3859.84,3461.09,923831.0,98710200320.0,0,0
2013-09-30,399368,国证军工,3724.91,3960.78,4128.99,3709.79,1436218.0,139514626048.0,0,0
2013-10-31,399368,国证军工,3966.13,3851.16,4188.21,3711.95,1032692.0,96788013056.0,0,0
2013-11-29,399368,国证军工,3861.71,4750.98,4812.49,3729.9,1705244.0,206901297152.0,0,0
2013-12-31,399368,国证军工,4641.01,4270.31,4680.36,4053.58,1191840.0,143902064640.0,0,0
2014-01-30,399368,国证军工,4266.54,4400.85,4449.38,3920.45,850423.0,99744645120.0,0,0
2014-02-28,399368,国证军工,4370.86,4377.29,4760.79,4189.6,1090532.0,136270528512.0,0,0
2014-03-31,399368,国证军工,4435.81,4054.19,4569.4,4017.92,1035486.0,119242752000.0,0,0
2014-04-30,399368,国证军工,4045.92,4011.11,4352.02,3932.47,727698.0,79987499008.0,0,0
2014-05-30,399368,国证军工,4016.19,4189.54,4200.33,3950.61,686054.0,74325475328.0,0,0
2014-06-30,399368,国证军工,4192.54,4588.67,4622.77,4081.04,971660.0,111906529280.0,0,0
2014-07-31,399368,国证军工,4632.3,5029.81,5054.44,4543.33,2298093.0,287176425472.0,0,0
